id,name,da_ban,sku,price,list_price,discount,discount_rate,review_count,category
277558784,"Bộ 4 Chân Kê Máy Giặt Chống Rung, Điều Chỉnh Được Độ Cao, Đế Chống Ồn Máy Giặt, Máy Sấy, Hàng chính hãng",1.0,2144151723442,66000,66000,0,0,1,dien-tu-dien-lanh
276492183,Tủ lạnh Aqua 90 lít AQR-D100FA(BS) - Freeship toàn quốc - Hàng chính hãng - Bảo hành 2 năm,3.0,5356873451844,3590000,3590000,0,0,0,dien-tu-dien-lanh
276268195,Smart Tivi Samsung 4K 65 Inch UA65DU7700 - HÀNG CHÍNH HÃNG - CHỈ GIAO HCM,0.0,1960473823670,12090000,15990000,3900000,24,0,dien-tu-dien-lanh
275803438,Smart Tivi LG 4K 65 inch 65UT8050PSB - hàng chính hãng - Chỉ giao tại HCM,0.0,8288003465278,11629000,18999000,7370000,39,0,dien-tu-dien-lanh
275692566,"BƠM XẢ THOÁT NƯỚC THAY THẾ CHO MÁY GIẶT CỬA NGANG LG, ELECTROLUX, SAMSUNG – HÀNG NHẬP KHẨU",6.0,5880684376736,165000,165000,0,0,0,dien-tu-dien-lanh
275614367,"Điều Khiển Giọng Nói Smart TV, Tivi Thông Minh Dành Cho SONY BRAVIA - Hàng nhập khẩu",32.0,4068339388507,265000,285000,20000,7,3,dien-tu-dien-lanh
275498761,Điều khiển tivi TCL ( Hàng Chính Hãng ),43.0,7591224033436,95000,95000,0,0,4,dien-tu-dien-lanh
275378680,Anten thông minh thu sóng DVB T2 + 15m dây cáp + Jack nối (Hàng chính hãng),11.0,6609450159142,79000,79000,0,0,1,dien-tu-dien-lanh
275270796,"Chân máy giặt , tủ lạnh đủ kích thước ,Hàng Chính Hãng.",8.0,3918343114116,150000,150000,0,0,3,dien-tu-dien-lanh
275028599,Máy Giặt Sấy Panasonic Inverter Giặt 9 kg - Sấy 6 Kg NA-S96FC1LVT - Hàng Chính Hãng - Chỉ Giao HCM,0.0,5645653516743,8609000,10290000,1681000,16,0,dien-tu-dien-lanh
274917062,Điều Hòa Casper Inverter 1 Chiều 9000BTU (1HP) TC-09IS35 - Hàng Chính Hãng,1.0,8648164982610,5990000,5990000,0,0,1,dien-tu-dien-lanh
274844513,Box Truyền Hình (Nước Ngoài EVPAD 10P/10S | Trong Nước EVBOX/EVBOX Plus) Android 10 chuẩn 4K (Ram 4GB Rom 64GB | Ram 2GB Rom 32GB) - Hàng chính hãng,8.0,7399602827992,488000,488000,0,0,2,dien-tu-dien-lanh
274780857,LÒ XO NẸP CỬA TỦ LẠNH HITACHI – HÀNG CHÍNH HÃNG,11.0,8577350263198,150000,150000,0,0,2,dien-tu-dien-lanh
273787016,Tủ lạnh Casper 95 lít RO-95PG - Hàng Chính Hãng - Chỉ Giao HCM,8.0,8881305605131,2409000,3200000,791000,25,2,dien-tu-dien-lanh
272837549,"NGÀM CỬA, LẪY CỬA TỦ LẠNH HITACHI 4 CÁNH – HÀNG CHÍNH HÃNG",22.0,4681557628738,250000,250000,0,0,6,dien-tu-dien-lanh
262687684,Máy Lạnh Điều Hòa Inverter Toshiba COMFEE CFS-10VAF (1HP - 9000BTU) - Hàng Nhập Khẩu Thái Lan Của Toshiba,15.0,4782521803533,6750000,6750000,0,0,8,dien-tu-dien-lanh
196897091,"GIÁ TREO TIVI DI ĐỘNG 32-75 INCH,HÀNG CHÍNH HÃNG",53.0,8837194460044,780000,780000,0,0,8,dien-tu-dien-lanh
193878761,|THW-HCM| Máy giặt mini gấp gọn THW35 nhập khẩu chính hãng xuất USA,22.0,7128308665871,799000,1290000,491000,38,3,dien-tu-dien-lanh
191576892,"[2kg] Than hoạt tính dùng cho máy hút mùi, Than hút mùi, lọc không khí - Chính Hãng BK TOTECH",64.0,3601566142359,85000,85000,0,0,1,dien-tu-dien-lanh
185655713,"Điều khiển TV dành cho LG AN-MR18BA giọng nói, chuột bay-HÀNG CHÍNH HÃNG",82.0,3484063406766,445000,445000,0,0,13,dien-tu-dien-lanh
167558939,"Tấm Chắn Gió Điều Hòa - Hàng Chính Hãng -  Tản Nhiệt Máy Lạnh - Xoay 180 Độ , Thiết Kế Lỗ Thông Gió Nhỏ",100.0,4341384869680,129000,129000,0,0,4,dien-tu-dien-lanh
157425183,Điều khiển tivi Toshiba CT-90336,6.0,4119397272936,79000,79000,0,0,0,dien-tu-dien-lanh
123547565,Giá Treo Màn Hình NB H100 22 - 35 Inch - Tay Treo Màn Hình Máy Tính Gắn Bàn Xoay 360 Độ,131.0,6786296632106,399000,399000,0,0,30,dien-tu-dien-lanh
118053414,TÚI VỆ SINH MÁY LẠNH CAO CẤP CÓ ỐNG,10.0,9144299674417,150000,150000,0,0,0,dien-tu-dien-lanh
114924880,"Túi vệ sinh máy lạnh, đuôi 2.5 mét, miệng 1.8 mét, áo bạt trùm rửađiều hòa treo tườn, dụng cụ vệ sinh máy lạnh, tặng kèm dây xỏ, hàng chính hãng, Điện Lạnh Thuận Dung",73.0,4782520449832,68993,68993,0,0,13,dien-tu-dien-lanh
114696020,"Băng quấn bảo ôn, Simili cuốn ống cách nhiệt, băng quấn ống",171.0,8398471002011,12000,12000,0,0,6,dien-tu-dien-lanh
114078635,Giá treo 2 màn hình máy tính NB-H180 (Hàng Nhập Khẩu),110.0,2049434762510,690000,690000,0,0,27,dien-tu-dien-lanh
110791834,Giá Treo Màn Hình Máy Tính North Bayou F80 Lắp Cho Màn Hình LCD 17 inch - 30 inch Hàng Nhập Khẩu,295.0,6706874410555,658000,758000,100000,13,69,dien-tu-dien-lanh
94857614,"Chuyển hướng gió bằng sắt hoặc nhựa cao cấp, mặt nạ dành cho cục nóng điều hoà",283.0,5228667841036,199000,199000,0,0,71,dien-tu-dien-lanh
92020692,Tủ lạnh Samsung Inverter 488 lít RF48A4000B4/SV - Hàng chính hãng (chỉ giao HCM),10.0,9744799076041,14439000,25899000,11460000,44,2,dien-tu-dien-lanh
91272462,Giá Treo TiVi North Bayou P6 Xoay Đa Năng Màu Đen Mẫu 2021 Lắp Cho Màn Hình Từ 45 inch - 75 inch Nhập Khẩu,96.0,1896442648591,399000,399000,0,0,21,dien-tu-dien-lanh
68697181,"Viên nén thông tắc máy lạnh 1,5 tấn - Pan Clear màu vàng - Xử lý rong rêu, cặn bẩn - Hộp 10 viên",126.0,1902532229661,121000,121000,0,0,17,dien-tu-dien-lanh
52780228,Tủ lạnh Samsung Inverter 208 lít RT20HAR8DBU/SV - HÀNG CHÍNH HÃNG,98.0,3209953280553,4789000,7999000,3210000,40,35,dien-tu-dien-lanh
17589148,"Giá treo TV nhập khẩu NB-P6 (40""- 80"")",10.0,8551600169519,389000,389000,0,0,3,dien-tu-dien-lanh
16878549,Kệ Tivi Di Dộng Ava1500c dùng cho TV 32-65 inch ( Hàng Nhập Khẩu ),130.0,8263564398736,1250000,1250000,0,0,25,dien-tu-dien-lanh
1954105,"Máy nước nóng trực tiếp Ferroli slim DIVO SSP 4.500W, có bơm tăng áp - Hàng chính hãng",25.0,3904668709909,2610000,2610000,0,0,11,dien-tu-dien-lanh
543062,Máy Nước Nóng Ferroli Rita FS-4.5TE (4500W),44.0,1028736037182,1338000,1338000,0,0,9,dien-tu-dien-lanh
459566,Máy Nước Nóng FERROLI QQ EVO 15L ME (2500W),25.0,1027825480991,1988000,1988000,0,0,10,dien-tu-dien-lanh
277614233,"Remote Điều Khiển Dành Cho Máy Lạnh, Điều Hòa LG Inverter AKB73315601 (Kèm pin AAA) - Hàng nhập khẩu",2.0,5683471767112,79000,79000,0,0,0,dien-tu-dien-lanh
277519940,Máy lạnh LG Inverter 1 HP IEC09M1.ATYGEVH - Hàng Chính Hãng,1.0,2790700287762,7850000,9890000,2040000,21,0,dien-tu-dien-lanh
277413875,DAMPER CỬA GIÓ TỦ LẠNH PANASONIC - HÀNG CHÍNH HÃNG,1.0,1540028705925,380000,380000,0,0,0,dien-tu-dien-lanh
276503408,Freeship toàn quốc - Tủ lạnh ngăn đông trên Aqua 328L AQR-T380FA(SL) - Bảo hành 2 năm - Hàng chính hãng,1.0,5581701292103,8990000,8990000,0,0,0,dien-tu-dien-lanh
276048808,"GIÁ TREO TIVI DI ĐỘNG 32-70INCH,HÀNG CHÍNH HÃNG",11.0,4962598084507,850000,850000,0,0,1,dien-tu-dien-lanh
275765373,Box Truyền Hình EVBOX chuẩn 4K kết nối wifi HÀNG CHÍNH HÃNG. xem bóng đá ngoại hạng anh miễn phí,5.0,6746446884347,480000,480000,0,0,2,dien-tu-dien-lanh
275659244,L55MA-ASEA - Google Tivi Xiaomi A 4K 55 inch L55MA-ASEA - Hàng Chính Hãng - Chỉ Giao Hồ Chí Minh,1.0,2838291499140,7289000,9990000,2701000,27,0,dien-tu-dien-lanh
275613461,"Điều khiển Tivi dành cho SAMSUNG có Voice, remote thay thế hầu hết các loại Smart Tivi , QLED - Hàng Nhập Khẩu",39.0,4428249078991,285000,285000,0,0,4,dien-tu-dien-lanh
275269727,Google Tivi Sony 4K 43 inch K-43S30 Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,3.0,4847032970255,12581000,14400000,1819000,13,1,dien-tu-dien-lanh
275244440,Máy giặt LG Inverter 9 kg FB1209S6W - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,1.0,1619797241567,6897000,7700000,803000,10,0,dien-tu-dien-lanh
275196464,"chân tivi đa năng nhập khẩu 26-75inch ,Hàng Chính Hãng",10.0,3862515338090,179000,179000,0,0,2,dien-tu-dien-lanh
273905380,Máy sấy bơm nhiệt LG 9 kg DVHP09W - Hàng chính hãng,420.0,2592918462767,14900000,14900000,0,0,0,dien-tu-dien-lanh
273445958,Giá Treo TiVi Thẳng Cố Định 32-55 Inch - Hàng Chính Hãng,9.0,5395220631826,99000,99000,0,0,0,dien-tu-dien-lanh
273353940,Chân Kê Máy Giặt Tủ Lạnh Loại To 8 Trụ 4 Bánh - Chịu Lực Tối Đa 200kg - Hàng Chính Hãng V SportLike,300.0,6859293716879,350000,350000,0,0,2,dien-tu-dien-lanh
272850060,Máy giặt LG AI DD Inverter 9 kg FV1409S4M - Hàng Chính Hãng - Giao HCM,1.0,3980855789338,8832000,10000000,1168000,12,0,dien-tu-dien-lanh
271438039,Máy nước nóng trực tiếp ARISTON AURES PREMIUM + 4.5 HÀNG CHÍNH HÃNG,16.0,3296095300492,2399000,2399000,0,0,3,dien-tu-dien-lanh
270100821,TỦ LẠNH TOSHIBA GR-RT252WE-PMV(52) 194 Lít - hàng chính hãng - chỉ giao HCM,0.0,4995427288597,4799000,7999000,3200000,40,0,dien-tu-dien-lanh
255421912,Máy Giặt Mini Tự Động Máy Giặt Gấp Gọn,26.0,4917846973721,255000,255000,0,0,3,dien-tu-dien-lanh
252580700,Máy lạnh Casper GC-12IS35 inverter 1.5HP - Hàng chính hãng (chỉ giao HCM),6.0,5470389372614,6628000,7700000,1072000,14,0,dien-tu-dien-lanh
208498986,Điều khiển tivi Toshiba CT-8068 ( Hàng Chính Hãng ),25.0,4345670222341,95000,95000,0,0,0,dien-tu-dien-lanh
203317290,"Giá Treo Tivi Xoay Góc đa năng P6 từ 40-80 inch, hàng Nhập Khẩu ",45.0,8606749568210,450000,450000,0,0,4,dien-tu-dien-lanh
201679034,Máy giặt Toshiba 8 kg AW-M905BV(MK) - Hàng chính hãng (Chỉ giao HCM) ,41.0,2791686407167,4019000,6799000,2780000,41,11,dien-tu-dien-lanh
197572104,Máy Rửa Chén Ecalite EDW-SMS6080WH (Trắng) - 8 Bộ - 6 Chương Trình Rửa - Hàng Chính Hãng,11.0,7351026511941,11000000,11000000,0,0,5,dien-tu-dien-lanh
186107153,"Set 4 cái chân đế cao su đặc chống rung lắc, va đập, trơn trượt cho máy giặt, tủ lạnh, bàn ghế, thiết bị điện Morado- Hàng chính hãng",13.0,6549210774660,99000,99000,0,0,2,dien-tu-dien-lanh
174311813,Tủ lạnh Electrolux 45 lít EUM0500AD-VN - Hàng chính hãng (chỉ giao HCM),1.0,4258975751894,2449000,3790000,1341000,35,0,dien-tu-dien-lanh
142709389,Tủ Lạnh Aqua Inverter 212 Lít AQR-T239FA(HB)  HÀNG CHÍNH HÃNG chỉ giao  Hồ Chí Minh ,3.0,7733909464339,4709000,7899000,3190000,40,1,dien-tu-dien-lanh
115993780,Remote máy lạnh đa năng,12.0,7218658361699,43000,43000,0,0,1,dien-tu-dien-lanh
105626609,Phao máy giặt các loại,15.0,5378188357438,61750,61750,0,0,3,dien-tu-dien-lanh
100087607,"điều khiển NETBOX B2 ,KÈM PIN AAA Tìm Kiếm Giọng Nói ,BAY  HÀNG CHÍNH HÃNG",37.0,3271045117179,149900,149900,0,0,16,dien-tu-dien-lanh
91272600,Giá Treo TiVi Di Động North Bayou AVA1500 Màu Đen Lắp Cho Màn Hình 32 inch - 65 inch Nhập Khẩu,21.0,6357905771203,1190000,1190000,0,0,4,dien-tu-dien-lanh
75815880,"Bộ 04 chân đế cao su chống rung máy giặt   - HT SYS - Đế chống rung máy giặt - Đế chống ồn máy giặt, máy sấy,tủ lạnh, bàn ghế - Giao màu ngẫu nhiên",4.0,3428367938083,55000,55000,0,0,132,dien-tu-dien-lanh
73947787,Điều Khiển giọng nói NETBOX V2 - Tích hợp MIC VOICE siêu nhạy - Hàng chính hãng,25.0,3854585042088,115000,115000,0,0,8,dien-tu-dien-lanh
62754437,Giá treo ti vi có tay kéo XOAY TRÁI PHẢI NBP6- 2021 cho ti vi 45 -75 inch (Northbayou VIỆT NAM phân phối chính hãng ),20.0,8887076279675,383000,383000,0,0,5,dien-tu-dien-lanh
54020025,"Android MyTV Net RAM 2G- 2020 Tặng Tài khoản HDplay, Android 7.1.2 hỗ trợ điều khiển Giọng nói - Hàng chính hãng",15.0,1975242615369,695000,695000,0,0,5,dien-tu-dien-lanh
53639843,Tủ Lạnh Inverter Samsung 208 Lít RT20HAR8DBU/SV- Hàng Chính Hãng - Chỉ Giao tại HCM,37.0,5407881736182,4799000,7999000,3200000,40,8,dien-tu-dien-lanh
49291897,"Chân đế TV LCD 19-75 inch, chân đế TV để bàn cho tất cả các loại tivi Samsung, LG, Sony, TCL, Panasonic, Sharp, vv - Hàng Nhập Khẩu",208.0,5895967296819,188000,188000,0,0,36,dien-tu-dien-lanh
15972213,Giá Treo Tivi Máy Tính Để Bàn F80 (17-27 inch) - Hàng nhập khẩu,205.0,1412742646979,354000,354000,0,0,44,dien-tu-dien-lanh
15672319,Giá Treo 2 Màn Hình Để Bàn F160 (17-27 inch) - Hàng Nhập Khẩu,151.0,8784376627734,559000,559000,0,0,34,dien-tu-dien-lanh
7749111,Android Tivi Box Xiaomi Mibox S 4K Global Quốc Tế - Hàng Chính Hãng,44.0,9373212539783,1389000,1389000,0,0,14,dien-tu-dien-lanh
459562,Máy Nước Nóng Gián Tiếp FERROLI QQ EVO 30L M (2500W) - Hàng Chính Hãng,17.0,1021542005611,2395000,2395000,0,0,4,dien-tu-dien-lanh
277612174,Điều Khiển Điều Hòa 1 Chiều Cho Panasonic - Hàng chính hãng ,2.0,2697282975922,79000,79000,0,0,0,dien-tu-dien-lanh
277539329,"Smart Tivi Toshiba 43 inch Full HD 43E31MP, Lắp Đặt Toàn Quốc -Hàng Chính Hãng",1.0,8437068326260,6990000,10990000,4000000,36,1,dien-tu-dien-lanh
277416831,Tủ lạnh Aqua 130 lít AQR-T160FA(BS) - Hàng chính hãng,1.0,3696540629982,4190000,4690000,500000,11,0,dien-tu-dien-lanh
276343117,DAMPER CỬA GIÓ THAY THẾ TỦ LẠNH ELECTROLUX – HÀNG CHÍNH HÃNG,2.0,1820398710843,450000,450000,0,0,0,dien-tu-dien-lanh
276271026,Máy giặt Electrolux UltimateCare 300 Inverter 10 kg EWF1024D3WC - HÀNG CHÍNH HÃNG - CHỈ GIAO HCM,1.0,4656359878140,8990000,12990000,4000000,31,0,dien-tu-dien-lanh
276157621,"Thiết bị khuếch đại tín hiệu sóng Anten KTS Mặt Đất DVB-T2 dò được nhiều kênh, đường truyền ổn định, hàng nhập khẩu",10.0,2407786473407,62000,62000,0,0,1,dien-tu-dien-lanh
275465010,Remote điều khiển đầu thu VNPT SMARTBOX SMART BOX sử dụng 2 viên pin AA phím bấm mềm êm tay - Hàng nhập khẩu,9.0,1181266648588,85000,85000,0,0,1,dien-tu-dien-lanh
275438704,Máy giặt Cửa Trước Panasonic 9kg NA-V90FA1LVT - Giặt thông minh - Giặt diệt khuẩn - Tự động vệ sinh lồng giặt & vòng đệm - Hàng chính hãng,1.0,1896452787211,8849000,9390000,541000,6,0,dien-tu-dien-lanh
275378828,"Anten Trong Nhà, Tích Hợp với TIVI & Đầu Thu KTS, DVB T2 (Hàng chính Hãng) ",14.0,8759134094898,149000,149000,0,0,1,dien-tu-dien-lanh
275265201,"Chai xịt vệ sinh máy lạnh, máy điều hòa 520ml vệ sinh điều hòa, khử khuẩn - Hàng nhập khẩu",5.0,2135201559856,75000,75000,0,0,3,dien-tu-dien-lanh
275245136,Smart Tivi QNED LG 4K 65 inch 65QNED86TSA Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,1.0,5689550824207,18953000,22700000,3747000,17,0,dien-tu-dien-lanh
274855604,Máy Lạnh Casper Inverter 1.5 H.p QC-12IS36 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,1.0,5680587970711,6309000,10199000,3890000,38,0,dien-tu-dien-lanh
274156203,REMOTE ĐIỀU KHIỂN SMART TIVI LG MODEL 2023 MR23GA – HÀNG CHÍNH HÃNG,5.0,1898851929927,595000,595000,0,0,0,dien-tu-dien-lanh
274031620,Chuột Bay g10s Điều Khiển Tìm Kiếm Giọng Nói Air Mouse Remote Voice tìm kiếm nội dung bằng giọng nói và cử chỉ tay người dùng - Hàng Nhập Khẩu,20.0,9690070558980,81081,81081,0,0,4,dien-tu-dien-lanh
273386285,Khung mâm chính hãng CP giá treo tivi led cố định cho mọi hãng tivi từ 43-100 inch kèm ốc vít M100 - Hàng Chính Hãng,2.0,8267589838007,116000,116000,0,0,0,dien-tu-dien-lanh
254138309,Máy lạnh Mitsubishi Heavy Inverter 1.5 HP SRK13YXS-W5 - Hàng chính hãng - Chỉ giao HCM,0.0,1306396821249,14749000,15990000,1241000,8,0,dien-tu-dien-lanh
252295492,"anten bàn HOÀNH KIẾN ĐẠT 105 cho chung cư cao tầng hoặc nhà gần trạm phát sóng DVB T2, Hàng Chính Hãng.",86.0,3018426621852,188000,188000,0,0,18,dien-tu-dien-lanh
205924678,Máy giặt Toshiba 8 kg AW-M905BV(MK) - Chỉ giao HCM,13.0,6665980168764,4089000,6799000,2710000,40,5,dien-tu-dien-lanh
200653390,Máy giặt mini DOUX LUX phiên bản mới nhất bảo hành 1 năm - Hàng nhập khẩu,1.0,3959262467596,3948000,3949000,1000,0,0,dien-tu-dien-lanh
184897356,Khung mâm giá treo tivi led cố định CP hàng loại dày  từ 19-65inch - Hàng chính hãng,1.0,6841552812577,115000,115000,0,0,0,dien-tu-dien-lanh
184475236,Khung kệ treo tivi cố định Cảnh Phong hàng loại dày kích thước từ 19-85inch - Hàng Chính Hãng,22.0,3649700677021,80000,80000,0,0,1,dien-tu-dien-lanh
171447474,Tủ Lạnh Mini KEMIN 25L Chính Hãng - Chỉnh Nhiệt - màu Xanh,5.0,8835748024393,2350000,2350000,0,0,0,dien-tu-dien-lanh
157425785,ĐIỀU KHIỂN DÙNG CHO PANASONIC THƯỜNG 1 CHIỀU,41.0,3446420072165,95000,95000,0,0,6,dien-tu-dien-lanh
123548101,Giá Treo Máy Tính Hai Màn Hình NB H180 22-32 Inch -Hàng Chính hãng ,359.0,9348455194253,690000,690000,0,0,83,dien-tu-dien-lanh
123547771,Khung giá treo tivi di động AVA1500 hàng chính hãng model mới từ 32 - 65inch,48.0,2607076366223,1330000,1330000,0,0,9,dien-tu-dien-lanh
116135563,Sò lạnh tủ lạnh  Nhật âm 4 loại tốt,33.0,3708915759635,30000,30000,0,0,3,dien-tu-dien-lanh
114447971,Giá Treo Màn Hình NB H100 22 - 35 Inch - Hàng chính hãng,49.0,8396892714352,349000,349000,0,0,13,dien-tu-dien-lanh
104810156,ĐIỀU KHIỂN TIVI PANASONIC (SP 1166)HÀNG NHẬP KHẨU,59.0,9722278226982,57000,57000,0,0,16,dien-tu-dien-lanh
102583133,Van cấp nước dành cho máy giặt SANYO các loại,8.0,2436187908614,45000,45000,0,0,0,dien-tu-dien-lanh
88789945,"Remote Điều Khiển Dành Cho Máy Lạnh, Điều Hòa Không Khí DAIKIN ARC480A33 - Hàng chính hãng",32.0,4632068400722,88000,88000,0,0,5,dien-tu-dien-lanh
73157319,Máy giặt cửa trên Toshiba Inverter 9.0 kg AW-DK1000FV(KK) Model 2020 - Chỉ giao HCM,1.0,9142695537117,5769000,9399000,3630000,39,0,dien-tu-dien-lanh
70202311,Máy tắm nước nóng OTTOWA TH4501- Hàng chính hãng,3.0,2256339161426,2749000,2749000,0,0,1,dien-tu-dien-lanh
68760491,Máy nước nóng Ariston SL BLU 20 - 2.5 - FE (2500W),3.0,7016129950655,2369000,3400000,1031000,30,1,dien-tu-dien-lanh
56713023,MÁY NƯỚC NÓNG TRỰC TIẾP AMORE GSN 4.500W -HÀNG CHÍNH HÃNG,23.0,4616006776137,2090000,2090000,0,0,7,dien-tu-dien-lanh
21180803,Giá treo tivi đa năng North Bayou P5 (32-60 Inch) - Hàng Chính Hãng,68.0,9519763956284,395000,395000,0,0,25,dien-tu-dien-lanh
15870462,Giá Treo Góc Xoay Vuông Góc 90 Độ NBSP5 (50-80 Inch) - Hàng Nhập Khẩu,0.0,2576217453611,1748700,1748700,0,0,0,dien-tu-dien-lanh
14867897,Điều khiển tivi SHARP Internet LCD-LED - hàng chính hãng,49.0,3157048262598,110000,110000,0,0,16,dien-tu-dien-lanh
10214414,Android TV Mi Box S 2018 4K Quốc Tế - Hàng Nhập Khẩu,58.0,7350957523347,1390000,1390000,0,0,10,dien-tu-dien-lanh
4678979,Giá Treo Tivi Tay Dài Vuông Góc 90 Độ Nhập Khẩu North Bayou SP2  (40-70 inch),1.0,1969403163158,1250000,1250000,0,0,0,dien-tu-dien-lanh
459554,Máy Nước Nóng Gián Tiếp FERROLI QQ EVO 15L M (2500W) - Hàng Chính Hãng,6.0,1025435423063,2097000,2097000,0,0,5,dien-tu-dien-lanh
277545002,Chân Đế Máy Giặt Bộ 4 Chân Chống Rung Chống Trơn Trượt Có Thể Điều Chỉnh Tăng Giảm Đa Năng - Hàng chính hãng dododios,1.0,2313420694189,29000,29000,0,0,1,dien-tu-dien-lanh
277304404,Tủ Lạnh LG Inverter 461 Lít LTB46BLG - HÀNG CHÍNH HÃNG - CHỈ GIAO HCM,1.0,3010937300110,11389000,17990000,6601000,37,0,dien-tu-dien-lanh
277207564,"LƯỚI LỌC MÁY GIẶT AQUA 10KG (AQW - FR100ET, DR100ET, DR110FT, DR105FT) HÀNG CHÍNH HÃNG",152.0,3745666992543,145000,145000,0,0,20,dien-tu-dien-lanh
276389560,Smart TV Full HD Coocaa 43 Inch 43S3U+ - Hàng Chính Hãng,199.0,1210504955134,3390000,3390000,0,0,0,dien-tu-dien-lanh
276271291,Máy giặt Electrolux UltimateCare 900 Inverter 11 kg EWF1142R9SC - HÀNG CHÍNH HÃNG - CHỈ GIAO HCM,0.0,3444171229840,17759000,21300000,3541000,17,0,dien-tu-dien-lanh
276145982,Tủ lạnh LG Inverter 508 lít Multi Door InstaView LFI50BLMAI - hàng chính hãng - chỉ giao nội thành HCM,0.0,1378309592453,28725000,37400000,8675000,23,0,dien-tu-dien-lanh
276087801,"Remote điều khiển máy lạnh nội địa Nhật, điều khiểu máy lạnh điều hòa (xả hàng) (Hàng Chính Hãng)",1.0,2490144730959,32000,32000,0,0,0,dien-tu-dien-lanh
276087799,"Điều khiển remote tất cả máy lạnh thay thế remote cũ nội địa Nhật, Thái Lan, Việt Nam (có hàng sẵn) (Hàng Chính Hãng)",2.0,9391008961277,32000,32000,0,0,0,dien-tu-dien-lanh
275709316,DÂY CÁP ĐỒNG TRỤC RG6 100YA HÀNG CHÍNH HÃNG 2 LỚP BẠC,3.0,7365146023611,188000,188000,0,0,3,dien-tu-dien-lanh
275187246,"Chân Đế Máy Giặt, Kệ Máy Giặt Và Tủ Lạnh Daikiosan Có Thể Điều Chỉnh Kích Thước Phù Hợp Mọi Loại Thiết Bị - Hàng Chính Hãng",3.0,1458645446316,310000,310000,0,0,0,dien-tu-dien-lanh
274870710,Smart QLED Tivi 4K Samsung 55Q60DA 55 inch QA55Q60DA QA55Q60D 55Q60D - Hàng chính hãng - Chỉ giao HCM,1.0,1391428144813,11289000,12890000,1601000,12,0,dien-tu-dien-lanh
274447767,Máy Lạnh Panasonic CU/CS-RU9AKH-8 Inverter 1HP - Hàng Chính Hãng (Chỉ Giao HCM),0.0,8241381084060,9429000,15699000,6270000,40,0,dien-tu-dien-lanh
274356803,"Máy lạnh Samsung AR13DYHZAWKNSV Digital Inverter 12,000 BTU/h (HÀNG CHÍNH HÃNG - CHỈ GIAO HCM)",1.0,8785225318691,7329000,12599000,5270000,42,1,dien-tu-dien-lanh
274115035,Mâm Máy Giặt Dành Cho TOSHIBA Hàng nhập khẩu 37cm Hàng nhập khẩu - Điện lạnh Thuận Dung,5.0,7979278796246,280000,280000,0,0,0,dien-tu-dien-lanh
274034438,Android T95H 4GB RAM 32GB ROM ANDROID 10 CÀI SẴN ỨNG DỤNG XEM PHIM HD VÀ TRUYỀN HÌNH CÁP miễn phí vĩnh viễn - Hàng Nhập Khẩu,1.0,4832307467989,890000,890000,0,0,0,dien-tu-dien-lanh
273472182,Máy giặt Electrolux Inverter 10 kg EWF1025DQWB - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,2.0,5956594020839,7519000,12299000,4780000,39,0,dien-tu-dien-lanh
273284723,CẦN GẠT LẤY NƯỚC TỦ LẠNH LG – HÀNG CHÍNH HÃNG,8.0,6590678291755,250000,250000,0,0,4,dien-tu-dien-lanh
273171839,"Remote điều khiển máy lạnh nội địa Nhật, điều khiểu máy lạnh điều hòa (xả hàng) (Hàng Chính Hãng)",3.0,5332247089246,32000,32000,0,0,0,dien-tu-dien-lanh
272052268,Điều khiển tivi Toshiba CT-90336 ( Hàng Chính Hãng ),10.0,6566683144353,95000,95000,0,0,0,dien-tu-dien-lanh
261947472,Máy lạnh Panasonic Inverter 1 HP CU/CS-XU9ZKH-8 - Hàng Chính Hãng - Giao Hàng Toàn Quốc,0.0,7693189996427,12400000,12400000,0,0,0,dien-tu-dien-lanh
253016547,Máy lạnh LG Inverter 1 HP V10API1 - Hàng Chính Hãng,0.0,2769926776002,7290000,7290000,0,0,0,dien-tu-dien-lanh
205899428,Remote điều khiển từ xa quạt Lifan - Màu đen,26.0,8073161201165,85000,85000,0,0,6,dien-tu-dien-lanh
194456469,Máy nước nóng trực tiếp Ariston 4500W AURES PREMIUM 4.5 - Hàng Chính Hãng,1.0,7726510909934,1999000,2920000,921000,32,0,dien-tu-dien-lanh
189658693,"Máy lạnh di động 7000 BTU Fujihome PAC07, điều hòa di động mini 4 trong 1 làm lạnh, hút ẩm, quạt, lọc không khí, điều khiển từ xa - Hàng chính hãng",43.0,5061334409626,6500000,6500000,0,0,19,dien-tu-dien-lanh
178331613,BỘ 2 TẤM LƯỚI LỌC MÁY LẠNH PANASONIC 1HP– HÀNG CHÍNH HÃNG,5.0,3411740233611,180000,180000,0,0,1,dien-tu-dien-lanh
162152249,Tủ lạnh mini Kemin Chính hãng 10L,156.0,3420054231156,1300000,1300000,0,0,34,dien-tu-dien-lanh
